CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
12944.0,35,2,95.66,3,2,3,323,About_to_Sleep
12945.0,287,1,113.85000000000001,1,1,3,113,Hibernating
12947.0,143,6,317.21999999999997,2,5,4,254,Cant_Lose
12948.0,15,7,340.2,4,5,4,454,Loyal_Customers
12949.0,30,8,618.9100000000001,4,5,5,455,Loyal_Customers
12950.0,1,3,31.950000000000003,5,3,1,531,Potential_Loyalists
12951.0,8,6,189.38,5,5,4,554,Best Customers
12952.0,5,4,320.95000000000005,5,4,4,544,Best Customers
12953.0,9,1,113.0,5,1,3,513,New_Customers
12955.0,0,11,304.18999999999994,5,5,4,554,Best Customers
12956.0,305,1,82.94000000000001,1,1,2,112,Hibernating
12957.0,9,8,670.5799999999999,5,5,5,555,Best Customers
12962.0,6,2,47.769999999999996,5,2,2,522,Potential_Loyalists
12963.0,7,8,313.00999999999993,5,5,4,554,Best Customers
12965.0,88,1,399.36,2,1,5,215,Hibernating
12966.0,9,1,34.23,5,1,1,511,New_Customers
12967.0,357,2,123.04999999999998,1,2,3,123,Hibernating
12968.0,111,1,16.45,2,1,1,211,Hibernating
12970.0,6,4,306.65,5,4,4,544,Best Customers
12971.0,3,86,704.65,5,5,5,555,Best Customers
12974.0,197,1,61.599999999999994,1,1,2,112,Hibernating
12976.0,211,1,33.76,1,1,1,111,Hibernating
12977.0,155,1,38.07,2,1,1,211,Hibernating
12980.0,157,9,318.09,2,5,4,254,Cant_Lose
12981.0,29,2,32.47,4,2,1,421,Potential_Loyalists
12982.0,242,1,51.74000000000001,1,1,2,112,Hibernating
12984.0,18,1,15.399999999999999,4,1,1,411,Promising
12985.0,0,2,145.49,5,2,3,523,Potential_Loyalists
12987.0,73,2,171.1,2,2,3,223,Hibernating
12988.0,291,1,378.14,1,1,5,115,Hibernating
12989.0,2,15,204.26,5,5,4,554,Best Customers
12990.0,30,3,26.64999999999999,4,3,1,431,Potential_Loyalists
12991.0,22,2,71.51,4,2,2,422,Potential_Loyalists
12993.0,22,4,57.720000000000006,4,4,2,442,Loyal_Customers
12994.0,3,3,256.96,5,3,4,534,Potential_Loyalists
12995.0,84,1,5.87,2,1,1,211,Hibernating
12997.0,21,4,194.35999999999999,4,4,4,444,Loyal_Customers
12999.0,195,3,71.38000000000001,1,3,2,132,At_Risk
13000.0,106,3,93.39000000000001,2,3,3,233,At_Risk
13001.0,3,13,820.3399999999999,5,5,5,555,Best Customers
13002.0,317,1,19.75,1,1,1,111,Hibernating
13003.0,105,3,13.5,2,3,1,231,At_Risk
13004.0,11,18,812.51,5,5,5,555,Best Customers
13005.0,173,2,133.05,2,2,3,223,Hibernating
13006.0,55,1,21.18,3,1,1,311,About_to_Sleep
13008.0,322,1,24.279999999999994,1,1,1,111,Hibernating
13011.0,371,1,12.65,1,1,1,111,Hibernating
13012.0,8,8,287.64,5,5,4,554,Best Customers
13013.0,0,13,692.8000000000001,5,5,5,555,Best Customers
13014.0,10,10,572.8200000000002,5,5,5,555,Best Customers
13015.0,52,5,886.26,3,4,5,345,Loyal_Customers
13016.0,72,3,149.14,2,3,3,233,At_Risk
13017.0,6,1,4.25,5,1,1,511,New_Customers
13018.0,15,28,998.54,4,5,5,455,Loyal_Customers
13021.0,3,9,499.40999999999997,5,5,5,555,Best Customers
13023.0,63,2,182.1,3,2,4,324,About_to_Sleep
13026.0,0,5,27.03,5,4,1,541,Best Customers
13027.0,113,6,10.400000000000002,2,5,1,251,Cant_Lose
13028.0,22,2,45.63,4,2,2,422,Potential_Loyalists
13029.0,30,3,73.88,4,3,2,432,Potential_Loyalists
13030.0,10,2,314.81,5,2,4,524,Potential_Loyalists
13032.0,51,2,271.18,3,2,4,324,About_to_Sleep
13033.0,356,1,29.049999999999997,1,1,1,111,Hibernating
13034.0,54,2,87.77,3,2,2,322,About_to_Sleep
13035.0,73,2,49.190000000000005,2,2,2,222,Hibernating
13037.0,137,3,183.43,2,3,4,234,At_Risk
13038.0,79,3,77.23,2,3,2,232,At_Risk
13040.0,8,2,120.57,5,2,3,523,Potential_Loyalists
13043.0,272,1,73.83999999999999,1,1,2,112,Hibernating
13044.0,290,1,107.54,1,1,3,113,Hibernating
13045.0,98,1,28.27,2,1,1,211,Hibernating
13046.0,30,2,214.99999999999997,4,2,4,424,Potential_Loyalists
13047.0,31,10,676.31,4,5,5,455,Loyal_Customers
13048.0,13,4,249.18,4,4,4,444,Loyal_Customers
13049.0,63,2,55.06999999999999,3,2,2,322,About_to_Sleep
13050.0,14,17,1204.52,4,5,5,455,Loyal_Customers
13052.0,211,1,59.290000000000006,1,1,2,112,Hibernating
13055.0,77,3,187.79999999999998,2,3,4,234,At_Risk
13058.0,24,3,46.599999999999994,4,3,2,432,Potential_Loyalists
13059.0,249,1,41.75,1,1,2,112,Hibernating
13060.0,253,1,59.74,1,1,2,112,Hibernating
13061.0,71,1,34.03,3,1,1,311,About_to_Sleep
13062.0,190,1,75.01,1,1,2,112,Hibernating
13064.0,12,4,245.30999999999997,5,4,4,544,Best Customers
13065.0,372,1,73.11000000000001,1,1,2,112,Hibernating
13066.0,23,2,152.32,4,2,3,423,Potential_Loyalists
13067.0,81,1,57.900000000000006,2,1,2,212,Hibernating
13068.0,9,2,3.44,5,2,1,521,Potential_Loyalists
13069.0,0,24,724.95,5,5,5,555,Best Customers
13070.0,191,1,18.72,1,1,1,111,Hibernating
13072.0,266,1,23.45,1,1,1,111,Hibernating
13075.0,129,1,44.870000000000005,2,1,2,212,Hibernating
13077.0,0,4,196.65000000000003,5,4,4,544,Best Customers
13078.0,2,26,1416.76,5,5,5,555,Best Customers
13079.0,3,5,25.0,5,4,1,541,Best Customers
13080.0,178,1,3.47,2,1,1,211,Hibernating
13081.0,11,11,2355.4,5,5,5,555,Best Customers
13082.0,125,9,216.72,2,5,4,254,Cant_Lose
13083.0,3,2,61.32,5,2,2,522,Potential_Loyalists
13085.0,157,2,88.08000000000001,2,2,2,222,Hibernating
13089.0,2,97,4977.35,5,5,5,555,Best Customers
13090.0,8,14,702.8499999999999,5,5,5,555,Best Customers
13091.0,27,1,20.86,4,1,1,411,Promising
13092.0,70,5,125.45,3,4,3,343,Loyal_Customers
13093.0,275,8,520.51,1,5,5,155,Cant_Lose
13094.0,20,12,30.060000000000002,4,5,1,451,Loyal_Customers
13095.0,70,1,4.16,3,1,1,311,About_to_Sleep
13097.0,32,10,1795.2600000000002,4,5,5,455,Loyal_Customers
13098.0,0,28,1578.79,5,5,5,555,Best Customers
13099.0,98,1,0.72,2,1,1,211,Hibernating
13101.0,233,1,23.74,1,1,1,111,Hibernating
13102.0,0,24,784.94,5,5,5,555,Best Customers
13103.0,39,1,31.74,3,1,1,311,About_to_Sleep
13104.0,2,6,43.43000000000001,5,5,2,552,Best Customers
13106.0,132,1,4.25,2,1,1,211,Hibernating
13107.0,43,4,102.16,3,4,3,343,Loyal_Customers
13108.0,372,1,17.520000000000003,1,1,1,111,Hibernating
13109.0,59,2,124.39,3,2,3,323,About_to_Sleep
13110.0,30,7,686.78,4,5,5,455,Loyal_Customers
13113.0,0,24,690.4099999999999,5,5,5,555,Best Customers
13115.0,11,4,305.34000000000003,5,4,4,544,Best Customers
13116.0,137,1,135.65,2,1,3,213,Hibernating
13117.0,21,8,185.01,4,5,4,454,Loyal_Customers
13118.0,19,5,283.4799999999999,4,4,4,444,Loyal_Customers
13120.0,238,1,2.55,1,1,1,111,Hibernating
13121.0,268,1,84.44,1,1,2,112,Hibernating
13122.0,93,2,145.01,2,2,3,223,Hibernating
13124.0,89,3,781.02,2,3,5,235,At_Risk
13126.0,4,8,294.02,5,5,4,554,Best Customers
13127.0,77,1,43.28000000000001,2,1,2,212,Hibernating
13130.0,93,1,4.5,2,1,1,211,Hibernating
13131.0,22,3,137.10999999999999,4,3,3,433,Potential_Loyalists
13132.0,261,1,14.8,1,1,1,111,Hibernating
13133.0,273,2,37.4,1,2,1,121,Hibernating
13134.0,85,4,305.09,2,4,4,244,At_Risk
13135.0,196,1,0.72,1,1,1,111,Hibernating
13136.0,55,5,361.18,3,4,5,345,Loyal_Customers
13137.0,10,8,1348.33,5,5,5,555,Best Customers
13138.0,21,6,177.76,4,5,4,454,Loyal_Customers
13139.0,15,7,602.01,4,5,5,455,Loyal_Customers
13140.0,107,3,135.64,2,3,3,233,At_Risk
13141.0,84,5,297.33000000000004,2,4,4,244,At_Risk
13142.0,18,1,68.93,4,1,2,412,Promising
13144.0,332,1,18.65,1,1,1,111,Hibernating
13145.0,39,4,310.26,3,4,4,344,Loyal_Customers
13146.0,25,1,34.46,4,1,1,411,Promising
13147.0,9,4,19.8,5,4,1,541,Best Customers
13148.0,28,12,1106.21,4,5,5,455,Loyal_Customers
13149.0,13,4,247.83999999999995,4,4,4,444,Loyal_Customers
13151.0,295,1,421.01,1,1,5,115,Hibernating
13153.0,5,1,19.17,5,1,1,511,New_Customers
13155.0,32,4,247.51999999999998,4,4,4,444,Loyal_Customers
13157.0,48,4,162.54999999999998,3,4,3,343,Loyal_Customers
13158.0,94,4,158.83999999999995,2,4,3,243,At_Risk
13159.0,8,4,330.59000000000003,5,4,4,544,Best Customers
13160.0,21,1,12.100000000000001,4,1,1,411,Promising
13161.0,312,1,38.9,1,1,1,111,Hibernating
13162.0,121,4,115.55000000000003,2,4,3,243,At_Risk
13165.0,45,2,33.64,3,2,1,321,About_to_Sleep
13166.0,282,1,98.05,1,1,3,113,Hibernating
13167.0,18,4,191.64000000000001,4,4,4,444,Loyal_Customers
13168.0,35,4,414.65,3,4,5,345,Loyal_Customers
13169.0,63,2,49.17,3,2,2,322,About_to_Sleep
13170.0,26,1,49.480000000000004,4,1,2,412,Promising
13171.0,21,3,186.05,4,3,4,434,Potential_Loyalists
13173.0,3,2,113.81,5,2,3,523,Potential_Loyalists
13174.0,15,3,1063.67,4,3,5,435,Potential_Loyalists
13176.0,45,1,199.98000000000002,3,1,4,314,About_to_Sleep
13177.0,64,1,59.75,3,1,2,312,About_to_Sleep
13178.0,25,11,542.34,4,5,5,455,Loyal_Customers
13182.0,44,1,7.54,3,1,1,311,About_to_Sleep
13183.0,7,9,191.06999999999996,5,5,4,554,Best Customers
13184.0,14,10,332.92999999999995,4,5,4,454,Loyal_Customers
13185.0,267,1,5.95,1,1,1,111,Hibernating
13186.0,39,3,256.64,3,3,4,334,Need_Attention
13187.0,336,1,139.32,1,1,3,113,Hibernating
13188.0,10,1,19.15,5,1,1,511,New_Customers
13189.0,18,2,11.360000000000001,4,2,1,421,Potential_Loyalists
13192.0,94,2,165.60999999999999,2,2,3,223,Hibernating
13193.0,60,1,83.24000000000001,3,1,2,312,About_to_Sleep
13194.0,135,1,7.95,2,1,1,211,Hibernating
13196.0,10,4,275.86,5,4,4,544,Best Customers
13198.0,9,6,537.73,5,5,5,555,Best Customers
13199.0,3,38,312.96,5,5,4,554,Best Customers
13200.0,18,4,155.28,4,4,3,443,Loyal_Customers
13203.0,9,4,131.33,5,4,3,543,Best Customers
13207.0,14,2,18.33,4,2,1,421,Potential_Loyalists
13208.0,58,6,348.43,3,5,4,354,Loyal_Customers
13209.0,29,8,728.0,4,5,5,455,Loyal_Customers
13210.0,93,1,33.260000000000005,2,1,1,211,Hibernating
13211.0,9,3,80.62,5,3,2,532,Potential_Loyalists
13212.0,19,3,531.8199999999999,4,3,5,435,Potential_Loyalists
13213.0,56,5,244.89,3,4,4,344,Loyal_Customers
13216.0,267,1,7.24,1,1,1,111,Hibernating
13217.0,121,3,9.52,2,3,1,231,At_Risk
13218.0,126,1,4.65,2,1,1,211,Hibernating
13220.0,77,4,95.17,2,4,3,243,At_Risk
13221.0,239,2,330.95,1,2,4,124,Hibernating
13223.0,199,2,9.8,1,2,1,121,Hibernating
13224.0,59,2,249.93999999999997,3,2,4,324,About_to_Sleep
13225.0,2,7,75.53,5,5,2,552,Best Customers
13226.0,272,1,43.39,1,1,2,112,Hibernating
13227.0,201,1,23.400000000000002,1,1,1,111,Hibernating
13228.0,80,1,3.58,2,1,1,211,Hibernating
13229.0,225,1,40.60000000000001,1,1,2,112,Hibernating
13230.0,3,14,1465.82,5,5,5,555,Best Customers
13232.0,12,7,678.3499999999999,5,5,5,555,Best Customers
13233.0,73,2,31.730000000000004,2,2,1,221,Hibernating
13235.0,211,1,157.42999999999998,1,1,3,113,Hibernating
13236.0,24,2,145.23999999999998,4,2,3,423,Potential_Loyalists
13238.0,16,4,127.42999999999999,4,4,3,443,Loyal_Customers
13239.0,261,1,33.410000000000004,1,1,1,111,Hibernating
13240.0,95,4,221.99,2,4,4,244,At_Risk
13242.0,111,3,27.039999999999992,2,3,1,231,At_Risk
13243.0,202,1,209.81,1,1,4,114,Hibernating
13244.0,92,1,101.19,2,1,3,213,Hibernating
13245.0,50,1,99.7,3,1,3,313,About_to_Sleep
13246.0,17,6,261.05,4,5,4,454,Loyal_Customers
13247.0,17,4,52.69,4,4,2,442,Loyal_Customers
13248.0,124,2,69.87,2,2,2,222,Hibernating
13249.0,91,3,78.91000000000001,2,3,2,232,At_Risk
13253.0,156,2,41.11,2,2,2,222,Hibernating
13255.0,8,2,64.47999999999999,5,2,2,522,Potential_Loyalists
13256.0,13,1,0.0,4,1,1,411,Promising
13258.0,11,3,139.22,5,3,3,533,Potential_Loyalists
13259.0,61,1,200.82999999999996,3,1,4,314,About_to_Sleep
13260.0,60,1,39.74,3,1,1,311,About_to_Sleep
13261.0,268,2,49.400000000000006,1,2,2,122,Hibernating
13262.0,262,1,34.019999999999996,1,1,1,111,Hibernating
13263.0,0,35,3760.4700000000003,5,5,5,555,Best Customers
13265.0,52,5,215.91,3,4,4,344,Loyal_Customers
13266.0,10,12,355.84000000000003,5,5,4,554,Best Customers
13267.0,2,19,740.77,5,5,5,555,Best Customers
13268.0,17,11,684.6200000000001,4,5,5,455,Loyal_Customers
13269.0,0,15,804.37,5,5,5,555,Best Customers
13270.0,365,1,2.95,1,1,1,111,Hibernating
13271.0,36,1,114.88,3,1,3,313,About_to_Sleep
13272.0,30,2,80.09,4,2,2,422,Potential_Loyalists
13273.0,112,1,20.77,2,1,1,211,Hibernating
13276.0,63,2,152.93,3,2,3,323,About_to_Sleep
13277.0,15,4,11.6,4,4,1,441,Loyal_Customers
13278.0,40,1,88.64000000000001,3,1,2,312,About_to_Sleep
13279.0,77,1,23.43,2,1,1,211,Hibernating
13280.0,121,3,222.73000000000002,2,3,4,234,At_Risk
13282.0,17,3,173.01999999999995,4,3,3,433,Potential_Loyalists
13283.0,59,2,9.15,3,2,1,321,About_to_Sleep
13284.0,330,1,57.17,1,1,2,112,Hibernating
13285.0,22,4,399.22,4,4,5,445,Loyal_Customers
13291.0,155,1,111.9,2,1,3,213,Hibernating
13292.0,38,2,115.72999999999999,3,2,3,323,About_to_Sleep
13294.0,189,2,199.2,1,2,4,124,Hibernating
13295.0,359,1,34.900000000000006,1,1,1,111,Hibernating
13296.0,136,1,12.04,2,1,1,211,Hibernating
13297.0,7,4,175.69999999999996,5,4,3,543,Best Customers
13298.0,0,1,7.5,5,1,1,511,New_Customers
13299.0,267,1,23.749999999999996,1,1,1,111,Hibernating
13300.0,168,1,47.72999999999999,2,1,2,212,Hibernating
13301.0,103,4,213.64999999999998,2,4,4,244,At_Risk
13302.0,154,1,12.75,2,1,1,211,Hibernating
13304.0,350,1,66.4,1,1,2,112,Hibernating
13305.0,3,10,272.33000000000004,5,5,4,554,Best Customers
13307.0,119,1,3.75,2,1,1,211,Hibernating
13308.0,22,3,163.03,4,3,3,433,Potential_Loyalists
13309.0,6,5,173.13999999999996,5,4,3,543,Best Customers
13310.0,27,3,233.86,4,3,4,434,Potential_Loyalists
13311.0,3,2,107.14,5,2,3,523,Potential_Loyalists
13313.0,21,5,166.32000000000005,4,4,3,443,Loyal_Customers
13314.0,1,3,197.64999999999998,5,3,4,534,Potential_Loyalists
13316.0,36,4,217.85000000000002,3,4,4,344,Loyal_Customers
13317.0,65,6,496.15000000000003,3,5,5,355,Loyal_Customers
13318.0,0,3,57.13999999999999,5,3,2,532,Potential_Loyalists
13319.0,4,26,1558.41,5,5,5,555,Best Customers
13320.0,77,4,192.19,2,4,4,244,At_Risk
13321.0,71,2,23.369999999999997,3,2,1,321,About_to_Sleep
13322.0,16,1,69.26,4,1,2,412,Promising
13323.0,2,5,95.55,5,4,3,543,Best Customers
13324.0,35,10,208.97,3,5,4,354,Loyal_Customers
13325.0,81,1,36.339999999999996,2,1,1,211,Hibernating
13327.0,38,8,299.4,3,5,4,354,Loyal_Customers
13328.0,315,1,31.92,1,1,1,111,Hibernating
13329.0,31,2,38.31,4,2,1,421,Potential_Loyalists
13330.0,92,3,107.07999999999998,2,3,3,233,At_Risk
13332.0,13,1,63.74,4,1,2,412,Promising
13334.0,81,3,784.1999999999999,2,3,5,235,At_Risk
13336.0,76,1,127.62000000000002,2,1,3,213,Hibernating
13338.0,157,1,124.93,2,1,3,213,Hibernating
13339.0,200,1,282.71999999999997,1,1,4,114,Hibernating
13340.0,44,7,369.87,3,5,5,355,Loyal_Customers
13341.0,260,1,175.64999999999998,1,1,3,113,Hibernating
13343.0,177,1,118.83000000000001,2,1,3,213,Hibernating
13344.0,67,3,596.0100000000001,3,3,5,335,Need_Attention
13345.0,287,1,112.89999999999999,1,1,3,113,Hibernating
13347.0,69,1,60.16,3,1,2,312,About_to_Sleep
13348.0,63,1,30.88,3,1,1,311,About_to_Sleep
13349.0,10,1,64.42,5,1,2,512,New_Customers
13350.0,15,2,332.63,4,2,4,424,Potential_Loyalists
13351.0,65,1,103.97000000000001,3,1,3,313,About_to_Sleep
13352.0,59,1,90.71,3,1,2,312,About_to_Sleep
13354.0,70,1,94.27999999999999,3,1,3,313,About_to_Sleep
13355.0,121,1,87.22999999999999,2,1,2,212,Hibernating
13356.0,79,1,181.27999999999997,2,1,4,214,Hibernating
13357.0,256,1,262.57,1,1,4,114,Hibernating
13358.0,268,1,145.18999999999997,1,1,3,113,Hibernating
13359.0,63,1,133.39999999999998,3,1,3,313,About_to_Sleep
13362.0,8,4,580.8799999999999,5,4,5,545,Best Customers
13363.0,17,2,230.24,4,2,4,424,Potential_Loyalists
13364.0,70,1,25.98,3,1,1,311,About_to_Sleep
13365.0,33,2,398.81000000000006,3,2,5,325,About_to_Sleep
13366.0,49,1,0.39,3,1,1,311,About_to_Sleep
13368.0,256,2,142.61,1,2,3,123,Hibernating
13369.0,365,1,91.62,1,1,2,112,Hibernating
13370.0,371,1,145.38999999999996,1,1,3,113,Hibernating
13372.0,89,1,138.47,2,1,3,213,Hibernating
13373.0,60,3,516.67,3,3,5,335,Need_Attention
13375.0,88,1,116.09,2,1,3,213,Hibernating
13376.0,98,3,285.13,2,3,4,234,At_Risk
13379.0,25,3,169.77999999999997,4,3,3,433,Potential_Loyalists
13381.0,31,6,524.67,4,5,5,455,Loyal_Customers
13382.0,280,1,41.28000000000001,1,1,2,112,Hibernating
13384.0,30,7,482.33,4,5,5,455,Loyal_Customers
13385.0,329,1,158.66,1,1,3,113,Hibernating
13388.0,130,2,159.63000000000002,2,2,3,223,Hibernating
13389.0,10,3,196.08999999999997,5,3,4,534,Potential_Loyalists
13390.0,74,1,39.79,2,1,1,211,Hibernating
13391.0,203,1,14.95,1,1,1,111,Hibernating
13394.0,1,8,253.89000000000001,5,5,4,554,Best Customers
13395.0,184,1,57.199999999999996,1,1,2,112,Hibernating
13396.0,28,2,167.48,4,2,3,423,Potential_Loyalists
13397.0,72,5,151.99999999999997,2,4,3,243,At_Risk
13398.0,191,1,89.17,1,1,2,112,Hibernating
13402.0,126,2,77.21,2,2,2,222,Hibernating
13403.0,17,1,8.75,4,1,1,411,Promising
13404.0,0,2,31.910000000000004,5,2,1,521,Potential_Loyalists
13405.0,73,3,146.551,2,3,3,233,At_Risk
13408.0,1,62,1165.8899999999999,5,5,5,555,Best Customers
13410.0,23,5,68.34,4,4,2,442,Loyal_Customers
13411.0,106,1,58.75,2,1,2,212,Hibernating
13414.0,133,3,44.17,2,3,2,232,At_Risk
13416.0,43,2,103.64999999999999,3,2,3,323,About_to_Sleep
13417.0,4,2,177.98,5,2,4,524,Potential_Loyalists
13418.0,11,18,893.2,5,5,5,555,Best Customers
13419.0,63,1,16.189999999999998,3,1,1,311,About_to_Sleep
13420.0,149,2,28.34,2,2,1,221,Hibernating
13421.0,39,2,217.2,3,2,4,324,About_to_Sleep
13422.0,63,1,384.88999999999993,3,1,5,315,About_to_Sleep
13425.0,107,3,205.45999999999998,2,3,4,234,At_Risk
13426.0,0,10,296.08,5,5,4,554,Best Customers
13427.0,18,3,47.849999999999994,4,3,2,432,Potential_Loyalists
13428.0,9,1,145.95999999999998,5,1,3,513,New_Customers
13429.0,10,4,81.78999999999998,5,4,2,542,Best Customers
13430.0,18,2,81.22000000000001,4,2,2,422,Potential_Loyalists
13431.0,66,2,147.97,3,2,3,323,About_to_Sleep
13434.0,73,2,16.52,2,2,1,221,Hibernating
13435.0,4,7,296.46,5,5,4,554,Best Customers
13436.0,1,1,69.96,5,1,2,512,New_Customers
13437.0,13,7,816.46,4,5,5,455,Loyal_Customers
13439.0,254,1,93.17,1,1,3,113,Hibernating
13441.0,91,1,25.040000000000003,2,1,1,211,Hibernating
13447.0,22,3,185.24999999999997,4,3,4,434,Potential_Loyalists
13448.0,16,6,620.53,4,5,5,455,Loyal_Customers
13449.0,23,1,36.57,4,1,1,411,Promising
13450.0,26,6,109.35,4,5,3,453,Loyal_Customers
13451.0,25,5,931.1099999999999,4,4,5,445,Loyal_Customers
13452.0,258,2,590.0,1,2,5,125,Hibernating
13453.0,165,2,77.28999999999999,2,2,2,222,Hibernating
13455.0,24,2,212.71999999999997,4,2,4,424,Potential_Loyalists
13456.0,17,6,217.90000000000003,4,5,4,454,Loyal_Customers
13458.0,6,14,930.26,5,5,5,555,Best Customers
13460.0,28,2,18.020000000000003,4,2,1,421,Potential_Loyalists
13461.0,38,3,42.349999999999994,3,3,2,332,Need_Attention
13462.0,252,1,30.5,1,1,1,111,Hibernating
13464.0,57,1,131.43,3,1,3,313,About_to_Sleep
13466.0,183,1,48.309999999999995,1,1,2,112,Hibernating
13467.0,10,2,270.45,5,2,4,524,Potential_Loyalists
13468.0,1,37,1239.1799999999998,5,5,5,555,Best Customers
13470.0,98,2,16.5,2,2,1,221,Hibernating
13471.0,0,4,651.96,5,4,5,545,Best Customers
13473.0,60,2,78.29,3,2,2,322,About_to_Sleep
13474.0,235,1,148.65,1,1,3,113,Hibernating
13475.0,190,4,248.42,1,4,4,144,At_Risk
13476.0,178,2,510.13999999999993,2,2,5,225,Hibernating
13477.0,37,6,199.94,3,5,4,354,Loyal_Customers
13479.0,200,2,69.7,1,2,2,122,Hibernating
13481.0,45,5,249.12999999999994,3,4,4,344,Loyal_Customers
13482.0,231,1,26.830000000000002,1,1,1,111,Hibernating
13483.0,65,1,10.56,3,1,1,311,About_to_Sleep
13484.0,240,1,60.0,1,1,2,112,Hibernating
13485.0,232,1,55.78,1,1,2,112,Hibernating
13486.0,77,3,200.78999999999994,2,3,4,234,At_Risk
13487.0,57,3,151.34,3,3,3,333,Need_Attention
13488.0,16,13,1463.04,4,5,5,455,Loyal_Customers
13489.0,104,4,19.839999999999996,2,4,1,241,At_Risk
13491.0,51,10,289.99999999999994,3,5,4,354,Loyal_Customers
13492.0,135,3,225.07999999999998,2,3,4,234,At_Risk
13493.0,274,2,103.17,1,2,3,123,Hibernating
13494.0,311,1,65.97,1,1,2,112,Hibernating
13495.0,7,5,123.76,5,4,3,543,Best Customers
13496.0,10,2,108.78999999999999,5,2,3,523,Potential_Loyalists
13497.0,282,2,56.5,1,2,2,122,Hibernating
13499.0,17,5,89.53,4,4,2,442,Loyal_Customers
13500.0,22,3,235.76000000000002,4,3,4,434,Potential_Loyalists
13501.0,287,1,194.07,1,1,4,114,Hibernating
13502.0,16,3,32.36,4,3,1,431,Potential_Loyalists
13503.0,70,1,37.08,3,1,1,311,About_to_Sleep
13504.0,63,1,81.44000000000001,3,1,2,312,About_to_Sleep
13505.0,72,4,708.86,2,4,5,245,At_Risk
13506.0,315,2,74.39,1,2,2,122,Hibernating
13507.0,2,4,543.38,5,4,5,545,Best Customers
13508.0,243,1,62.31000000000001,1,1,2,112,Hibernating
13509.0,8,7,60.03000000000001,5,5,2,552,Best Customers
13510.0,0,4,274.38,5,4,4,544,Best Customers
13512.0,260,1,62.029999999999994,1,1,2,112,Hibernating
13513.0,126,1,36.849999999999994,2,1,1,211,Hibernating
13514.0,73,1,16.700000000000003,2,1,1,211,Hibernating
13515.0,72,4,127.76000000000002,2,4,3,243,At_Risk
13516.0,20,3,129.70000000000002,4,3,3,433,Potential_Loyalists
13517.0,59,3,411.95,3,3,5,335,Need_Attention
13518.0,85,1,104.57,2,1,3,213,Hibernating
13519.0,77,1,50.75,2,1,2,212,Hibernating
13520.0,58,6,423.09999999999997,3,5,5,355,Loyal_Customers
13521.0,0,3,790.98,5,3,5,535,Potential_Loyalists
13522.0,29,1,16.35,4,1,1,411,Promising
13523.0,32,5,1066.63,4,4,5,445,Loyal_Customers
13524.0,40,5,93.56,3,4,3,343,Loyal_Customers
13525.0,14,2,23.41,4,2,1,421,Potential_Loyalists
13527.0,33,7,637.41,3,5,5,355,Loyal_Customers
13529.0,78,2,83.98,2,2,2,222,Hibernating
13531.0,204,2,99.86999999999999,1,2,3,123,Hibernating
13532.0,33,1,146.73,3,1,3,313,About_to_Sleep
13533.0,182,3,146.93,1,3,3,133,At_Risk
13534.0,1,25,832.06,5,5,5,555,Best Customers
13536.0,0,7,576.0699999999999,5,5,5,555,Best Customers
13538.0,42,7,186.91,3,5,4,354,Loyal_Customers
13539.0,85,3,155.22,2,3,3,233,At_Risk
13544.0,39,2,256.08000000000004,3,2,4,324,About_to_Sleep
13546.0,11,3,216.01999999999998,5,3,4,534,Potential_Loyalists
13548.0,95,2,349.04999999999995,2,2,4,224,Hibernating
13549.0,25,7,180.14000000000001,4,5,4,454,Loyal_Customers
13551.0,318,1,30.6,1,1,1,111,Hibernating
13552.0,65,12,426.33,3,5,5,355,Loyal_Customers
13555.0,73,4,324.8,2,4,4,244,At_Risk
13557.0,27,2,50.23,4,2,2,422,Potential_Loyalists
